AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, END_ST_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
1455, BEU1386_367, 323, 48190, 51410, 48190, 51414, 355.477, 129.1, 581.277, 363.7, 25000, 130, L, CRJ2, PHL, OVR, GSO, 0, 355.222, 129.908, 580.989, 363.767, 25000, 215, -1, 48870, 25000, n/a, ZDC, 50540, 48280, 5200, 25000, 48190.0, 48840.0, 650.0, 0.3046153846153846, 220.0, 418.0
1456, BEU1386_90C, 368, 41650, 45320, 41642, 45327, 343.436, 116.75, 580.8, 358.017, 26000, 1400, L, CRJ2, GSO, OVR, PHL, 0, 343.012, 117.133, 580.693, 358.24, 26000, 1400, 44080, 42370, 26000, n/a, ZNY, 44500, 41960, 6433, 9900, 41650.0, 41730.0, 80.0, 0.075, 233.0, 239.0
1457, BEU1387_770, 173, 67400, 69120, 67398, 69128, 255.683, 139.033, 614.768, 527.723, 20000, 6000, L, CRJ2, PIT, DEP, DCA, 0, 255.078, 139.305, 614.43, 527.855, 20000, 6004, 68500, 67840, 20000, n/a, ZDC, 67920, 67530, 7816, 15900, 67400.0, 67630.0, 230.0, 0.23478260869565218, 245.0, 299.0
1458, BEU1705_889, 165, 36550, 38190, 36547, 38191, 347.587, 267.3, 578.91, 507.5, 10000, 716, L, CRJ2, DCA, ARR, PHL, 0, 347.181, 267.301, 578.567, 507.756, 10000, 851, 37580, 36750, 10000, n/a, n/a, 0, 0, 3492, 10000, 36550.0, 36730.0, 180.0, 0.4222222222222222, 177.0, 253.0
1459, BEU1712_861, 125, 11660, 12900, 11656, 12904, 266.467, 248.5, 641.567, 523.42, 25000, 3223, L, CRJ2, SYR, DEP, DCA, 0, 266.14, 248.562, 640.568, 523.756, 25000, 3542, -1, 12430, 25000, n/a, ZDC, 12200, 11670, 3223, 25000, 11660.0, 12410.0, 750.0, 0.2986666666666667, 161.0, 385.0
1461, BEU1715_337, 167, 58040, 59700, 58036, 59705, 345.619, 267.3, 577.119, 509.716, 10000, 738, L, CRJ2, DCA, ARR, PHL, 0, 345.182, 267.378, 576.687, 509.854, 10000, 820, 59010, 58190, 10000, n/a, n/a, 0, 0, 5223, 9900, 58040.0, 58150.0, 110.0, 0.33636363636363636, 214.0, 251.0
1463, BEU1720_79N, 351, 75810, 79310, 75802, 79314, 270.3, 122.366, 518.847, 197.832, 29000, 730, L, CRJ2, DCA, ARR, CHS, 0, 270.269, 122.727, 518.516, 198.445, 29000, 815, -1, 76680, 29000, n/a, ZJX, 78390, 76160, 14000, 29000, 75810.0, 76670.0, 860.0, 0.08837209302325581, 352.0, 428.0
1464, BEU1720_809, 340, 57230, 60620, 57227, 60626, 284.9, 151.246, 529.374, 218.319, 28000, 3100, L, CRJ2, CHS, DEP, DCA, 0, 284.79, 151.726, 529.036, 219.151, 28000, 3560, 60210, 58430, 28000, n/a, ZDC, 59870, 57480, 3100, 21500, 57230.0, 57850.0, 620.0, 0.36451612903225805, 168.0, 394.0
1465, BEU1722_085, 243, 82550, 84970, 82550, 84978, 265.6, 173.317, 529.5, 345.033, 22000, 600, L, CRJ2, RDU, INR, DCA, 0, 265.258, 173.572, 529.198, 345.268, 22000, 608, -1, 83150, 22000, n/a, ZDC, 84150, 82940, 2700, 22000, 82550.0, 83130.0, 580.0, 0.30344827586206896, 201.0, 377.0
1466, BEU1722_543, 256, 1180, 3730, 1173, 3737, 265.326, 173.2, 530, 345.362, 22000, 700, G, CRJ2, RDU, INR, DCA, 0, 265.117, 173.511, 529.643, 345.607, 22000, 710, 2760, 2010, 22000, n/a, ZDC, 2940, 1190, 2933, 22000, 1180.0, 1990.0, 810.0, 0.2271604938271605, 161.0, 345.0
1469, BEU1728_00F, 198, 51380, 53490, 51376, 53492, 444.316, 261.033, 657.133, 522.221, 29000, 1100, L, CRJ2, BGR, DEP, DCA, 0, 443.467, 261.498, 656.334, 522.499, 29000, 1402, -1, 52540, 29000, n/a, ZDC, 52280, 51470, 1100, 23800, 51380.0, 52200.0, 820.0, 0.33658536585365856, 160.0, 436.0
1472, BEU1737_08F, 242, 55560, 57970, 55559, 57974, 252.284, 74.065, 441.504, 313.4, 21000, 300, L, CRJ2, RIC, ARR, CLT, 0, 252.178, 74.753, 441.031, 313.543, 21000, 301, -1, 56150, 21000, n/a, ZTL, 57230, 55900, 3541, 21000, 55560.0, 56140.0, 580.0, 0.3431034482758621, 231.0, 430.0
1473, BEU1740_49A, 447, 49390, 53850, 49385, 53854, 347.095, 166.86, 576.973, 208.017, 30000, 1500, L, CRJ2, MYR, OVR, PHL, 0, 346.784, 167.584, 576.489, 208.195, 30000, 1501, -1, 50640, 30000, n/a, ZDC, 52740, 49450, 3466, 16000, 49390.0, 49740.0, 350.0, 0.4057142857142857, 221.0, 363.0
1474, BEU1741_081, 17, 86230, 86390, 86223, 86397, 302.57, 293.07, 402.488, 397.4, 10000, 4091, L, CRJ2, DCA, INR, ORF, 0, 302.14, 293.56, 402.057, 397.728, 9978, 4507, -1, 86380, 10000, n/a, n/a, 0, 0, 4091, 10000, 86230.0, 86350.0, 120.0, 0.3333333333333333, 211.0, 251.0
1475, BEU1741_828, 188, 990, 2860, 986, 2865, 304.664, 254.2, 517.934, 398.542, 14084, 783, L, CRJ2, DCA, INR, ORF, 0, 304.424, 254.447, 517.661, 398.829, 14009, 885, 2110, 1310, 14000, n/a, ZDC, 2040, 1130, 1666, 14000, 990.0, 1280.0, 290.0, 0.49310344827586206, 161.0, 304.0
1477, BEU1744_13F, 340, 64850, 68240, 64846, 68244, 355.085, 125.994, 581.267, 354.531, 25000, 133, L, CRJ2, PHL, OVR, GSO, 0, 354.936, 126.532, 580.983, 354.938, 25000, 236, 67540, 65820, 25000, n/a, ZDC, 67270, 64940, 6266, 23000, 64850.0, 65400.0, 550.0, 0.23272727272727273, 279.0, 407.0
1478, BEU1744_304, 326, 58330, 61580, 58323, 61585, 346.447, 123.831, 579.887, 360.154, 26000, 1400, L, CRJ2, GSO, OVR, PHL, 0, 345.943, 124.207, 579.739, 360.484, 26000, 1407, -1, 59260, 26000, n/a, ZNY, 60900, 58810, 2775, 26000, 58330.0, 59240.0, 910.0, 0.2010989010989011, 199.0, 382.0
1479, BEU1746_711, 377, 6130, 9890, 6126, 9891, 347.1, 219.831, 576.887, 246.923, 26000, 200, G, CRJ2, ILM, ARR, PHL, 0, 347.047, 220.162, 576.306, 247.183, 26000, 201, -1, 6950, 26000, n/a, ZDC, 9270, 6170, 3784, 16000, 6130.0, 6400.0, 270.0, 0.12222222222222222, 239.0, 272.0
1481, BEU1748_643, 229, 6740, 9020, 6736, 9023, 268.3, 177.251, 518.176, 341.349, 21091, 750, L, CRJ2, DCA, INR, RDU, 0, 268.217, 177.563, 517.845, 341.63, 21018, 880, -1, 7320, 21091, n/a, ZDC, 8160, 6750, 1884, 21091, 6740.0, 7320.0, 580.0, 0.4724137931034483, 135.0, 409.0
1483, BEU1749_954, 342, 74350, 77760, 74343, 77769, 267.453, 119.221, 518.102, 191.436, 31000, 775, L, CRJ2, DCA, ARR, CHS, 0, 267.399, 119.604, 517.836, 192.121, 31000, 871, -1, 75220, 29000, n/a, ZJX, 77040, 74880, 12269, 24100, 74350.0, 74810.0, 460.0, 0.13260869565217392, 334.0, 395.0
1484, BEU1750_463, 176, 6850, 8600, 6849, 8602, 345.051, 267.1, 576.759, 510.225, 10000, 900, L, CRJ2, DCA, ARR, PHL, 0, 344.533, 267.174, 576.358, 510.521, 10000, 949, 7890, 6970, 10000, n/a, n/a, 0, 0, 5150, 9992, 6850.0, 6960.0, 110.0, 0.24545454545454545, 233.0, 260.0
1486, BEU1753_864, 312, 41420, 44530, 41418, 44531, 266.533, 14.992, 528.2, 393.131, 30000, 1783, L, CRJ2, TYS, DEP, DCA, 0, 266.224, 15.923, 527.864, 393.479, 30000, 2129, 44240, 42540, 30000, n/a, ZDC, 43360, 41430, 1783, 30000, 41420.0, 42530.0, 1110.0, 0.15945945945945947, 165.0, 342.0
1490, BEU1760_199, 33, 86070, 86390, 86061, 86397, 261.055, 237.467, 529.7, 524.858, 16383, 5207, L, CRJ2, SDF, DEP, DCA, 0, 260.694, 238.174, 529.333, 524.92, 16127, 5591, -1, 86390, 16383, n/a, ZDC, 86390, 86230, 5207, 16383, 86070.0, 86390.0, 320.0, 0.2625, 227.0, 311.0
1491, BEU1760_733, 274, 620, 3350, 613, 3350, 264.367, 32.1, 530.967, 488, 28000, 4350, L, CRJ2, SDF, DEP, DCA, 0, 264.119, 33.042, 530.809, 488.192, 28000, 4721, -1, 1770, 28000, n/a, ZDC, 2380, 800, 4350, 17000, 620.0, 990.0, 370.0, 0.23783783783783785, 168.0, 256.0
1492, BEU1762_146, 496, 79340, 84290, 79338, 84293, 417.315, 217.746, 634.754, 244.5, 29000, 1500, L, CRJ2, LGA, DEP, ILM, 0, 416.75, 217.902, 634.605, 244.645, 29000, 1500, 82610, 80250, 29000, n/a, ZDC, 83250, 79350, 2350, 29000, 79340.0, 80240.0, 900.0, 0.15, 222.0, 357.0
1493, BEU1762_972, 440, 71580, 75970, 71580, 75976, 407.7, 218.4, 636.4, 246.6, 30000, 300, L, CRJ2, ILM, ARR, LGA, 0, 407.475, 218.49, 635.675, 247.044, 30000, 306, -1, 72890, 30000, n/a, ZNY, 75170, 72030, 7200, 12000, 71580.0, 71710.0, 130.0, 0.3769230769230769, 240.0, 289.0
1494, BEU1763_595, 438, 56210, 60580, 56207, 60589, 375.1, 168.775, 578.423, 217.151, 29000, 1338, L, CRJ2, PHL, OVR, MYR, 0, 374.775, 169.001, 578.156, 217.606, 29000, 1418, 58460, 57440, 29000, n/a, ZJX, 59630, 56420, 2925, 10000, 56210.0, 56420.0, 210.0, 0.23809523809523808, 204.0, 254.0
1495, BEU1764_391, 152, 37460, 38970, 37453, 38970, 353.184, 261.858, 581.2, 528.463, 11000, 200, L, CRJ2, PHL, DEP, DCA, 0, 353.067, 262.094, 580.858, 528.938, 11000, 308, 37870, 37590, 11000, n/a, n/a, 0, 0, 7250, 11000, 37460.0, 37570.0, 110.0, 0.9090909090909091, 242.0, 342.0
1496, BEU1768_186, 268, 11830, 14500, 11828, 14508, 347.517, 251.3, 579.033, 433.417, 16000, 300, L, CRJ2, RIC, ARR, PHL, 0, 347.116, 251.32, 578.711, 433.531, 15972, 304, 13330, 12130, 16000, n/a, ZDC, 13160, 11910, 3500, 15900, 11830.0, 12100.0, 270.0, 0.18888888888888888, 203.0, 254.0
1498, BEU1771_00T, 253, 47480, 50000, 47480, 50007, 264.2, 34.242, 529.5, 488.775, 30000, 4300, G, CRJ2, MEM, DEP, DCA, 0, 263.9, 34.938, 529.312, 488.961, 30000, 4842, -1, 48750, 30000, n/a, ZDC, 49140, 47730, 4300, 24000, 47480.0, 48210.0, 730.0, 0.22602739726027396, 182.0, 347.0
1500, BEU1775_900, 121, 9970, 11170, 9965, 11176, 264.875, 248.408, 641.1, 523.908, 20000, 3808, L, CRJ2, ROC, DEP, DCA, 0, 264.622, 248.5, 640.226, 524.251, 20000, 4085, -1, 10510, 20000, n/a, ZDC, 10490, 10350, 3808, 15600, 9970.0, 10250.0, 280.0, 0.32857142857142857, 166.0, 258.0
1501, BEU1778_257, 307, 2000, 5060, 1994, 5068, 264.353, 14.533, 531.284, 392.967, 30000, 3700, L, CRJ2, BHM, DEP, DCA, 0, 264.024, 15.197, 530.938, 393.237, 30000, 3985, -1, 3430, 30000, n/a, ZDC, 3990, 2530, 3700, 15000, 2000.0, 2320.0, 320.0, 0.328125, 179.0, 284.0
1502, BEU1780_359, 205, 56720, 58900, 56716, 58907, 428.508, 260.032, 666.341, 522.52, 25000, 1461, L, CRJ2, ALB, DEP, DCA, 0, 428.165, 260.336, 665.521, 522.843, 25000, 1681, 58290, 57720, 25000, n/a, ZDC, 57910, 56720, 1461, 23000, 56720.0, 57410.0, 690.0, 0.3521739130434783, 166.0, 409.0
1504, BEU1781_931, 358, 64430, 68000, 64423, 68008, 348.46, 40.934, 585.2, 518.267, 30000, 1575, L, CRJ2, CVG, OVR, PHL, 0, 348.075, 41.546, 585.072, 518.365, 30000, 1828, -1, 65980, 30000, n/a, ZNY, 67130, 65370, 1575, 29700, 64430.0, 65900.0, 1470.0, 0.14285714285714285, 148.0, 358.0
1505, BEU1784_192, 388, 39570, 43440, 39564, 43447, 367.1, 216.716, 584.5, 244.945, 27000, 1616, G, CRJ2, PHL, DEP, ILM, 0, 366.776, 216.961, 584.348, 245.138, 27000, 1717, 41700, 40420, 27000, n/a, ZDC, 42520, 39740, 2200, 27000, 39570.0, 40400.0, 830.0, 0.2216867469879518, 225.0, 409.0
1506, BEU1786_166, 255, 59560, 62100, 59555, 62107, 264.795, 35.242, 529, 497.533, 30000, 3208, L, CRJ2, BNA, DEP, DCA, 0, 264.484, 35.961, 528.892, 497.728, 30000, 3611, -1, 60840, 30000, n/a, ZDC, 61080, 59580, 3208, 30000, 59560.0, 60830.0, 1270.0, 0.1125984251968504, 199.0, 342.0
1509, BEU1787_661, 302, 66100, 69110, 66091, 69116, 266.204, 14.954, 525.9, 393.185, 30000, 1775, L, CRJ2, HSV, DEP, DCA, 0, 266.014, 15.902, 525.711, 393.551, 30000, 2059, -1, 67240, 30000, n/a, ZDC, 68000, 66490, 1775, 25800, 66100.0, 66950.0, 850.0, 0.21058823529411766, 163.0, 342.0
1511, BEU1788_88C, 407, 55240, 59300, 55235, 59306, 411.585, 124.35, 642.3, 427.7, 28000, 1200, L, CRJ2, ROA, ARR, LGA, 0, 411.343, 124.542, 642.036, 427.761, 28000, 1203, 57230, 56280, 28000, n/a, ZNY, 58530, 56460, 3269, 17000, 55240.0, 55600.0, 360.0, 0.31666666666666665, 193.0, 307.0
1512, BEU1789_076, 352, 56600, 60110, 56592, 60115, 361.374, 124.628, 574.192, 352.623, 25000, 2583, L, CRJ2, PHL, OVR, GSO, 0, 360.89, 125.113, 573.852, 352.85, 25000, 2682, 58550, 57390, 25000, n/a, ZDC, 58940, 56730, 6623, 25000, 56600.0, 57380.0, 780.0, 0.2512820512820513, 232.0, 428.0
1513, BEU1789_344, 352, 49380, 52890, 49372, 52895, 348.656, 124.067, 580.578, 360.267, 26000, 1300, L, CRJ2, GSO, OVR, PHL, 0, 348.313, 124.384, 580.445, 360.581, 26000, 1302, 52430, 50170, 26000, n/a, ZNY, 52260, 49920, 2307, 26000, 49380.0, 50150.0, 770.0, 0.2922077922077922, 144.0, 369.0
1514, BEU1794_215, 322, 4280, 7490, 4271, 7496, 408.262, 251.5, 635.349, 435.4, 24000, 300, L, CRJ2, RIC, ARR, LGA, 0, 408.035, 251.578, 634.605, 435.546, 24000, 303, 6700, 5080, 24000, n/a, ZNY, 6510, 4890, 7853, 12100, 4280.0, 4390.0, 110.0, 0.1, 250.0, 261.0
1515, BEU1796_118, 248, 71880, 74350, 71879, 74356, 262.459, 34.05, 529.7, 489.1, 30000, 5558, L, CRJ2, BNA, DEP, DCA, 0, 262.006, 34.812, 529.553, 489.244, 30000, 6125, -1, 72960, 30000, n/a, ZDC, 73410, 72140, 5558, 30000, 71880.0, 72940.0, 1060.0, 0.09245283018867924, 219.0, 317.0
1517, BEU5642_073, 182, 46390, 48200, 46385, 48202, 347.155, 267.5, 578.196, 505.408, 10000, 716, L, CRJ2, DCA, ARR, PHL, 0, 346.77, 267.534, 577.824, 505.664, 10000, 804, 47300, 46540, 10000, n/a, n/a, 0, 0, 4450, 9900, 46390.0, 46510.0, 120.0, 0.4583333333333333, 210.0, 265.0
1518, BEU5644_55V, 432, 66030, 70340, 66029, 70348, 355.5, 68.575, 581.1, 245.566, 31000, 166, L, CRJ2, PHL, OVR, CAE, 0, 355.403, 69.271, 580.884, 246.199, 31000, 246, 68590, 66670, 31000, n/a, ZJX, 69360, 66390, 13433, 31000, 66030.0, 66640.0, 610.0, 0.2278688524590164, 322.0, 461.0
1520, BEU5649_887, 248, 40460, 42930, 40459, 42937, 375.885, 309.045, 583.954, 406.945, 19000, 958, L, CRJ2, PHL, DEP, ORF, 0, 375.556, 309.575, 583.831, 407.419, 19000, 1057, 41310, 40820, 19000, n/a, ZDC, 42050, 40480, 4361, 19000, 40460.0, 40800.0, 340.0, 0.4647058823529412, 231.0, 389.0
1522, BEU6002_198, 402, 56710, 60720, 56704, 60726, 345.584, 60.814, 579.5, 322.984, 28000, 3592, L, CRJ2, GSP, OVR, PHL, 0, 345.067, 61.377, 579.455, 323.299, 28000, 3944, 59810, 57680, 28000, n/a, ZNY, 59510, 57240, 3592, 28000, 56710.0, 57650.0, 940.0, 0.1478723404255319, 205.0, 344.0
1523, BEU6002_696, 393, 64690, 68610, 64684, 68618, 355, 26.303, 580.635, 312.674, 27000, 366, L, CRJ2, PHL, OVR, GSP, 0, 354.895, 27.116, 580.394, 313.061, 27000, 446, -1, 65490, 27000, n/a, ZTL, 67670, 65460, 13892, 23300, 64690.0, 65160.0, 470.0, 0.2702127659574468, 330.0, 457.0
1524, BEU6005_732, 281, 4110, 6910, 4110, 6911, 266, 123.542, 529.1, 360.233, 22000, 1200, L, CRJ2, GSO, DEP, DCA, 0, 265.683, 123.942, 528.789, 360.527, 22000, 1201, -1, 4740, 22000, n/a, ZDC, 6120, 4400, 2300, 22000, 4110.0, 4720.0, 610.0, 0.3114754098360656, 149.0, 339.0
1526, BEU6006_87C, 136, 73250, 74600, 73248, 74605, 276.592, 248.5, 640.342, 523.261, 25000, 2246, L, CRJ2, SYR, DEP, DCA, 0, 276.241, 248.548, 639.546, 523.612, 25000, 2486, -1, 74080, 25000, n/a, ZDC, 73740, 73450, 2246, 25000, 73250.0, 74060.0, 810.0, 0.27530864197530863, 170.0, 393.0
1527, BEU6007_664, 213, 57650, 59770, 57650, 59779, 305, 254, 518.5, 400.8, 14000, 700, L, CRJ2, DCA, INR, ORF, 0, 304.433, 254.075, 518.219, 400.889, 14000, 925, -1, 58040, 14000, n/a, ZDC, 58880, 57790, 700, 7000, 57650.0, 57800.0, 150.0, 0.36666666666666664, 179.0, 234.0
1528, BEU6010_29T, 212, 60730, 62840, 60726, 62842, 356, 252.566, 581.438, 442.064, 13075, 115, L, CRJ2, PHL, DEP, RIC, 0, 355.739, 252.824, 581.128, 442.391, 13029, 203, 61810, 61100, 13000, n/a, ZDC, 61890, 60750, 1400, 13000, 60730.0, 61080.0, 350.0, 0.6857142857142857, 157.0, 397.0
1529, BEU6011_320, 110, 10340, 11570, 10337, 11570, 263.079, 230.5, 642.6, 526.146, 26000, 5450, L, CRJ2, CYYZ, UNK, DCA, 0, 262.651, 230.808, 641.483, 526.567, 26000, 5879, -1, 11100, 26000, n/a, ZDC, 10630, 10550, 5450, 26000, 10340.0, 11090.0, 750.0, 0.216, 206.0, 368.0
1530, BEU6012_171, 263, 72090, 74710, 72090, 74717, 348.6, 251.417, 580.3, 433.9, 16075, 300, L, CRJ2, RIC, ARR, PHL, 0, 348.317, 251.555, 579.8, 433.958, 16029, 307, 73780, 72520, 16000, n/a, ZDC, 73420, 72160, 1600, 16000, 72090.0, 72490.0, 400.0, 0.385, 165.0, 319.0
1531, BEU6012_86V, 225, 77130, 79370, 77122, 79375, 355.092, 252.865, 581.133, 442.465, 15000, 183, L, CRJ2, PHL, DEP, RIC, 0, 354.972, 253.161, 580.861, 442.756, 15000, 274, 78660, 77470, 15000, n/a, ZDC, 78460, 77150, 1866, 15000, 77130.0, 77450.0, 320.0, 0.446875, 181.0, 324.0
1532, BEU6018_594, 241, 41650, 44050, 41642, 44057, 370.866, 307.2, 586.667, 404.967, 19000, 2000, L, CRJ2, PHL, DEP, ORF, 0, 370.683, 307.458, 586.5, 405.205, 19000, 2223, 42540, 42240, 19000, n/a, ZDC, 43190, 41980, 2000, 19000, 41650.0, 42230.0, 580.0, 0.3431034482758621, 163.0, 362.0
1533, BEU6019_186, 437, 81510, 85870, 81504, 85874, 357.459, 64.614, 580.866, 248.822, 31000, 166, L, CRJ2, PHL, OVR, CAE, 0, 357.232, 65.367, 580.505, 249.352, 31000, 264, -1, 82570, 31000, n/a, ZJX, 84850, 81800, 10792, 31000, 81510.0, 82550.0, 1040.0, 0.10961538461538461, 305.0, 419.0
1536, BEU6021_32A, 165, 50900, 52540, 50891, 52547, 345.288, 267.2, 577.288, 509.117, 10000, 707, L, CRJ2, DCA, ARR, PHL, 0, 344.863, 267.237, 577.047, 509.499, 9987, 801, 51850, 51040, 10000, n/a, n/a, 0, 0, 5015, 10000, 50900.0, 51030.0, 130.0, 0.43846153846153846, 218.0, 275.0
1537, BEU6022_340, 335, 47650, 50990, 47642, 50991, 343.635, 36.492, 584.569, 504.808, 30000, 5166, L, CRJ2, LEX, OVR, PHL, 0, 343.205, 37.429, 584.278, 504.888, 30000, 5427, 50520, 48910, 30000, n/a, ZNY, 50100, 48310, 5166, 30000, 47650.0, 48890.0, 1240.0, 0.12741935483870967, 213.0, 371.0
1541, BEU6028_995, 297, 3940, 7040, 3935, 7048, 222.646, 69.038, 639.538, 315.14, 31000, 3792, L, CRJ2, CYUL, UNK, CLT, 0, 222.153, 69.156, 638.741, 315.767, 31000, 4120, -1, 5410, 31000, n/a, ZTL, 6010, 4790, 3792, 10500, 3940.0, 4110.0, 170.0, 0.3, 231.0, 282.0
1542, BEU6029_669, 193, 3330, 5250, 3325, 5255, 308.1, 261.1, 532.439, 402.7, 14000, 200, G, CRJ2, ORF, INR, DCA, 0, 308.065, 261.568, 532.009, 403.079, 14000, 202, 4000, 3700, 14000, n/a, ZDC, 4280, 3530, 2153, 14000, 3330.0, 3680.0, 350.0, 0.5142857142857142, 172.0, 352.0
1543, BEU6031_126, 276, 83640, 86390, 83633, 86397, 343.839, 94.942, 585.177, 509.517, 28000, 5091, L, CRJ2, MEM, OVR, PHL, 0, 343.377, 95.638, 584.97, 509.641, 28000, 5461, -1, 84670, 28000, n/a, ZNY, 86030, 84320, 5091, 9900, 83640.0, 83760.0, 120.0, 0.09166666666666666, 214.0, 225.0
1544, BEU6032_071, 250, 65700, 68190, 65693, 68195, 347, 251.2, 575.495, 434.9, 16000, 300, L, CRJ2, RIC, ARR, PHL, 0, 346.76, 251.333, 575.026, 434.996, 16000, 302, 67410, 66100, 16000, n/a, ZDC, 66820, 65770, 5350, 13600, 65700.0, 65930.0, 230.0, 0.4782608695652174, 235.0, 345.0
1545, BEU6032_491, 224, 71460, 73690, 71455, 73696, 369.475, 253.628, 586.483, 443.19, 15000, 1915, L, CRJ2, PHL, DEP, RIC, 0, 369.381, 254.016, 586.192, 443.573, 15000, 2151, -1, 71900, 15000, n/a, ZDC, 72610, 71480, 1915, 11900, 71460.0, 71700.0, 240.0, 0.45416666666666666, 183.0, 292.0
1546, BEU6033_317, 356, 67030, 70580, 67025, 70585, 344.738, 36.223, 586.054, 497.715, 30000, 4050, L, CRJ2, MEM, OVR, PHL, 0, 344.231, 36.988, 585.818, 497.936, 30000, 4463, -1, 68340, 30000, n/a, ZNY, 69720, 67790, 4050, 9000, 67030.0, 67170.0, 140.0, 0.19285714285714287, 221.0, 248.0
1548, BEU6034_986, 200, 42180, 44300, 42177, 44307, 424.046, 261.737, 668.2, 522.27, 25000, 1238, L, CRJ2, ALB, DEP, DCA, 0, 423.983, 262.132, 667.392, 522.514, 25000, 1629, 43460, 43020, 25000, n/a, ZDC, 43210, 42490, 1238, 19000, 42180.0, 42700.0, 520.0, 0.5461538461538461, 151.0, 435.0
1549, BEU6040_366, 186, 39560, 41410, 39551, 41417, 306.754, 254.1, 518.668, 407.346, 14000, 716, G, CRJ2, DCA, INR, ORF, 0, 306.285, 254.406, 518.367, 407.541, 14000, 806, -1, 39880, 14000, n/a, ZDC, 40570, 39720, 3746, 13900, 39560.0, 39850.0, 290.0, 0.2, 198.0, 256.0
1550, BEU6042_53P, 351, 73220, 76720, 73211, 76723, 346.21, 123.725, 579.679, 360.3, 26000, 1200, L, CRJ2, GSO, OVR, PHL, 0, 345.797, 124.093, 579.567, 360.595, 26000, 1203, -1, 74180, 26000, n/a, ZNY, 75970, 73810, 2725, 26000, 73220.0, 74160.0, 940.0, 0.19042553191489361, 210.0, 389.0
1551, BEU6043_440, 365, 10900, 14540, 10892, 14544, 411.516, 292.617, 642.5, 392.117, 24000, 100, L, CRJ2, ORF, ARR, LGA, 0, 411.349, 292.969, 642.228, 392.411, 24000, 104, -1, 11460, 24000, n/a, ZNY, 12990, 11350, 3269, 24000, 10900.0, 11450.0, 550.0, 0.1709090909090909, 178.0, 272.0
1552, BEU6045_656, 364, 72020, 75650, 72016, 75652, 342.133, 36.767, 585.139, 496.55, 30000, 5466, L, CRJ2, BNA, OVR, PHL, 0, 341.566, 37.539, 584.98, 496.781, 30000, 5792, -1, 73390, 30000, n/a, ZNY, 74480, 72880, 5466, 30000, 72020.0, 73370.0, 1350.0, 0.0962962962962963, 234.0, 364.0
1553, BEU6050_662, 213, 41810, 43930, 41804, 43933, 357.55, 252.791, 581.008, 442.187, 15000, 246, L, CRJ2, PHL, DEP, RIC, 0, 357.268, 253.075, 580.708, 442.501, 14989, 383, 42850, 42240, 15000, n/a, ZDC, 42980, 41880, 1550, 15000, 41810.0, 42220.0, 410.0, 0.5926829268292683, 172.0, 415.0
1554, BEU6052_340, 182, 83240, 85050, 83235, 85053, 263.591, 135.538, 621.285, 525.291, 20000, 4023, L, CRJ2, PIT, DEP, DCA, 0, 263.141, 136.007, 620.907, 525.844, 20000, 4165, 84130, 83800, 20000, n/a, ZDC, 83900, 83440, 4283, 20000, 83240.0, 83770.0, 530.0, 0.3169811320754717, 201.0, 369.0
1556, BEU6055_788, 300, 46760, 49750, 46758, 49758, 263.034, 23.733, 527.567, 366.633, 32000, 5133, L, CRJ2, BHM, DEP, DCA, 0, 262.635, 24.432, 527.296, 366.963, 32000, 5700, -1, 48670, 32000, n/a, ZDC, 48620, 46810, 5133, 21000, 46760.0, 47310.0, 550.0, 0.22181818181818183, 214.0, 336.0
1558, BEU6056_270, 409, 6070, 10150, 6064, 10151, 345.135, 64.569, 579.709, 325.038, 28000, 3376, L, CRJ2, GSP, OVR, PHL, 0, 344.597, 65.329, 579.673, 325.468, 28000, 3824, 9350, 7030, 28000, n/a, ZNY, 8940, 6580, 3376, 10000, 6070.0, 6240.0, 170.0, 0.16470588235294117, 216.0, 244.0
1559, BEU6058_296, 489, 46030, 50910, 46024, 50916, 408.549, 219.692, 639.499, 242.008, 30000, 200, L, CRJ2, ILM, ARR, LGA, 0, 408.207, 219.825, 639.136, 242.361, 30000, 206, -1, 47260, 30000, n/a, ZNY, 49900, 46590, 6500, 17000, 46030.0, 46330.0, 300.0, 0.23333333333333334, 212.0, 282.0
1560, BEU6058_782, 457, 53730, 58290, 53729, 58298, 420.67, 218.506, 643, 250.449, 29000, 1300, L, CRJ2, LGA, DEP, ILM, 0, 420.372, 218.705, 642.738, 251.048, 29000, 1319, 56500, 54740, 29000, n/a, ZDC, 57160, 53730, 2346, 29000, 53730.0, 54730.0, 1000.0, 0.129, 226.0, 355.0
